"Participant_ID","task_version","withinblock_trialnumber","withinparticipant_blocknumber","BlockFileName","ImageFile","Image","TrialType","P_N_response","P_N_response.rt","CTQ_log_z","correct_response","accuracy"
"P_001","V2",0,0,"Block6.csv","Stimuli/AF12_AO.jpg","AF12_angry","angry","N",0.6562446,0.948406013,"N","correct"
"P_001","V2",1,0,"Block6.csv","Stimuli/WF13_SUR.jpg","WF13_surprised","surprised","P",0.2847215,0.948406013,NA,NA
"P_001","V2",2,0,"Block6.csv","Stimuli/WM12_SUR.jpg","WM12_surprised","surprised","P",0.6342209,0.948406013,NA,NA
"P_001","V2",3,0,"Block6.csv","Stimuli/WF06_SUR.jpg","WF06_surprised","surprised","N",0.7185404,0.948406013,NA,NA
"P_001","V2",4,0,"Block6.csv","Stimuli/WF15_SUR.jpg","WF15_surprised","surprised","P",0.4345876,0.948406013,NA,NA
"P_001","V2",5,0,"Block6.csv","Stimuli/BF05_SUR.jpg","BF05_surprised","surprised","P",1.1487964,0.948406013,NA,NA
"P_001","V2",6,0,"Block6.csv","Stimuli/BM11_AO.jpg","BM11_angry","angry","N",0.5345637,0.948406013,"N","correct"
"P_001","V2",7,0,"Block6.csv","Stimuli/WM02_AO.jpg","WM02_angry","angry","N",0.3874989,0.948406013,"N","correct"
"P_001","V2",8,0,"Block6.csv","Stimuli/HM05_SUR.jpg","HM05_surprised","surprised","N",0.6185824,0.948406013,NA,NA
"P_001","V2",9,0,"Block6.csv","Stimuli/AF10_SUR.jpg","AF10_surprised","surprised","P",0.4678993,0.948406013,NA,NA
"P_001","V2",10,0,"Block6.csv","Stimuli/BM15_SUR.jpg","BM15_surprised","surprised","N",0.4346773,0.948406013,NA,NA
"P_001","V2",11,0,"Block6.csv","Stimuli/BM12_HO.jpg","BM12_happy","happy","P",0.4372348,0.948406013,"P","correct"
"P_001","V2",12,0,"Block6.csv","Stimuli/HM08_HO.jpg","HM08_happy","happy","P",0.5174549,0.948406013,"P","correct"
"P_001","V2",13,0,"Block6.csv","Stimuli/BF07_AO.jpg","BF07_angry","angry","P",0.6014535,0.948406013,"N","incorrect"
"P_001","V2",14,0,"Block6.csv","Stimuli/WF11_SUR.jpg","WF11_surprised","surprised","P",0.8346394,0.948406013,NA,NA
"P_001","V2",15,0,"Block6.csv","Stimuli/AM03_HO.jpg","AM03_happy","happy","P",0.4829859,0.948406013,"P","correct"
"P_001","V2",16,0,"Block6.csv","Stimuli/AF02_AO.jpg","AF02_angry","angry","N",0.4848195,0.948406013,"N","correct"
"P_001","V2",17,0,"Block6.csv","Stimuli/BF13_HO.jpg","BF13_happy","happy","P",0.5027532,0.948406013,"P","correct"
"P_001","V2",18,0,"Block6.csv","Stimuli/HM01_SUR.jpg","HM01_surprised","surprised","P",0.352913,0.948406013,NA,NA
"P_001","V2",19,0,"Block6.csv","Stimuli/WM04_HO.jpg","WM04_happy","happy","P",0.3181368,0.948406013,"P","correct"
"P_001","V2",0,1,"Block10.csv","Stimuli/HF08_SUR.jpg","HF08_surprised","surprised","P",0.4522304,0.948406013,NA,NA
"P_001","V2",1,1,"Block10.csv","Stimuli/AM03_AO.jpg","AM03_angry","angry","N",0.5170959,0.948406013,"N","correct"
"P_001","V2",2,1,"Block10.csv","Stimuli/WF03_AO.jpg","WF03_angry","angry","N",0.4180589,0.948406013,"N","correct"
"P_001","V2",3,1,"Block10.csv","Stimuli/BM01_SUR.jpg","BM01_surprised","surprised","P",0.5515072,0.948406013,NA,NA
"P_001","V2",4,1,"Block10.csv","Stimuli/BF09_SUR.jpg","BF09_surprised","surprised","N",0.985378,0.948406013,NA,NA
"P_001","V2",5,1,"Block10.csv","Stimuli/BF19_SUR.jpg","BF19_surprised","surprised","P",0.7182452,0.948406013,NA,NA
"P_001","V2",6,1,"Block10.csv","Stimuli/HF04_HO.jpg","HF04_happy","happy","P",0.4017964,0.948406013,"P","correct"
"P_001","V2",7,1,"Block10.csv","Stimuli/WM08_SUR.jpg","WM08_surprised","surprised","N",0.5493424,0.948406013,NA,NA
"P_001","V2",8,1,"Block10.csv","Stimuli/WM13_HO.jpg","WM13_happy","happy","P",0.3678889,0.948406013,"P","correct"
"P_001","V2",9,1,"Block10.csv","Stimuli/AM09_HO.jpg","AM09_happy","happy","P",0.3856621,0.948406013,"P","correct"
"P_001","V2",10,1,"Block10.csv","Stimuli/BM04_SUR.jpg","BM04_surprised","surprised","N",0.6663854,0.948406013,NA,NA
"P_001","V2",11,1,"Block10.csv","Stimuli/BF12_SUR.jpg","BF12_surprised","surprised","P",0.5028497,0.948406013,NA,NA
"P_001","V2",12,1,"Block10.csv","Stimuli/AM08_AO.jpg","AM08_angry","angry","N",0.8343827,0.948406013,"N","correct"
"P_001","V2",13,1,"Block10.csv","Stimuli/WM10_HO.jpg","WM10_happy","happy","P",0.4689268,0.948406013,"P","correct"
"P_001","V2",14,1,"Block10.csv","Stimuli/AM06_SUR.jpg","AM06_surprised","surprised","N",0.4017236,0.948406013,NA,NA
"P_001","V2",15,1,"Block10.csv","Stimuli/BF16_AO.jpg","BF16_angry","angry","P",0.2667293,0.948406013,"N","incorrect"
"P_001","V2",16,1,"Block10.csv","Stimuli/AM05_SUR.jpg","AM05_surprised","surprised","N",0.6024927,0.948406013,NA,NA
"P_001","V2",17,1,"Block10.csv","Stimuli/WF01_SUR.jpg","WF01_surprised","surprised","N",0.7346847,0.948406013,NA,NA
"P_001","V2",18,1,"Block10.csv","Stimuli/WF04_HO.jpg","WF04_happy","happy","P",0.3692707,0.948406013,"P","correct"
"P_001","V2",19,1,"Block10.csv","Stimuli/HF01_AO.jpg","HF01_angry","angry","N",0.4673957,0.948406013,"N","correct"
"P_001","V2",0,2,"Block2.csv","Stimuli/BF01_HO.jpg","BF01_happy","happy","P",0.6174309,0.948406013,"P","correct"
"P_001","V2",1,2,"Block2.csv","Stimuli/AM01_SUR.jpg","AM01_surprised","surprised","N",0.3975119,0.948406013,NA,NA
"P_001","V2",2,2,"Block2.csv","Stimuli/HF07_HO.jpg","HF07_happy","happy","P",0.4370827,0.948406013,"P","correct"
"P_001","V2",3,2,"Block2.csv","Stimuli/BM01_AO.jpg","BM01_angry","angry","N",0.7390705,0.948406013,"N","correct"
"P_001","V2",4,2,"Block2.csv","Stimuli/HF04_SUR.jpg","HF04_surprised","surprised","P",0.5195905,0.948406013,NA,NA
"P_001","V2",5,2,"Block2.csv","Stimuli/WF04_SUR.jpg","WF04_surprised","surprised","P",0.4170947,0.948406013,NA,NA
"P_001","V2",6,2,"Block2.csv","Stimuli/HF02_SUR.jpg","HF02_surprised","surprised","P",0.4657743,0.948406013,NA,NA
"P_001","V2",7,2,"Block2.csv","Stimuli/AM10_AO.jpg","AM10_angry","angry","N",0.3664725,0.948406013,"N","correct"
"P_001","V2",8,2,"Block2.csv","Stimuli/WF10_HO.jpg","WF10_happy","happy","P",0.4674515,0.948406013,"P","correct"
"P_001","V2",9,2,"Block2.csv","Stimuli/HM06_AO.jpg","HM06_angry","angry","N",0.43432,0.948406013,"N","correct"
"P_001","V2",10,2,"Block2.csv","Stimuli/AM09_SUR.jpg","AM09_surprised","surprised","N",0.5519506,0.948406013,NA,NA
"P_001","V2",11,2,"Block2.csv","Stimuli/AF07_HO.jpg","AF07_happy","happy","P",0.2696171,0.948406013,"P","correct"
"P_001","V2",12,2,"Block2.csv","Stimuli/BF20_SUR.jpg","BF20_surprised","surprised","N",0.336654,0.948406013,NA,NA
"P_001","V2",13,2,"Block2.csv","Stimuli/HF05_AO.jpg","HF05_angry","angry","N",0.449242,0.948406013,"N","correct"
"P_001","V2",14,2,"Block2.csv","Stimuli/BM07_SUR.jpg","BM07_surprised","surprised","N",0.5186756,0.948406013,NA,NA
"P_001","V2",15,2,"Block2.csv","Stimuli/WM13_SUR.jpg","WM13_surprised","surprised","N",0.5855858,0.948406013,NA,NA
"P_001","V2",16,2,"Block2.csv","Stimuli/BM17_SUR.jpg","BM17_surprised","surprised","N",0.369285,0.948406013,NA,NA
"P_001","V2",17,2,"Block2.csv","Stimuli/BM03_SUR.jpg","BM03_surprised","surprised","P",0.4351634,0.948406013,NA,NA
"P_001","V2",18,2,"Block2.csv","Stimuli/BM02_HO.jpg","BM02_happy","happy","P",0.4020343,0.948406013,"P","correct"
"P_001","V2",19,2,"Block2.csv","Stimuli/WF05_AO.jpg","WF05_angry","angry","N",0.3531722,0.948406013,"N","correct"
"P_001","V2",0,3,"Block7.csv","Stimuli/HM06_SUR.jpg","HM06_surprised","surprised","P",0.5194105,0.948406013,NA,NA
"P_001","V2",1,3,"Block7.csv","Stimuli/HM10_SUR.jpg","HM10_surprised","surprised","N",0.5014959,0.948406013,NA,NA
"P_001","V2",2,3,"Block7.csv","Stimuli/BF01_SUR.jpg","BF01_surprised","surprised","P",0.7848055,0.948406013,NA,NA
"P_001","V2",3,3,"Block7.csv","Stimuli/AF08_AO.jpg","AF08_angry","angry","N",0.3689472,0.948406013,"N","correct"
"P_001","V2",4,3,"Block7.csv","Stimuli/BF07_SUR.jpg","BF07_surprised","surprised","P",0.4184903,0.948406013,NA,NA
"P_001","V2",5,3,"Block7.csv","Stimuli/AF12_SUR.jpg","AF12_surprised","surprised","P",0.4325414,0.948406013,NA,NA
"P_001","V2",6,3,"Block7.csv","Stimuli/BM12_AO.jpg","BM12_angry","angry","N",0.6687812,0.948406013,"N","correct"
"P_001","V2",7,3,"Block7.csv","Stimuli/HF03_AO.jpg","HF03_angry","angry","N",0.5026763,0.948406013,"N","correct"
"P_001","V2",8,3,"Block7.csv","Stimuli/WM04_AO.jpg","WM04_angry","angry","N",0.7684734,0.948406013,"N","correct"
"P_001","V2",9,3,"Block7.csv","Stimuli/HM11_HO.jpg","HM11_happy","happy","P",0.6525847,0.948406013,"P","correct"
"P_001","V2",10,3,"Block7.csv","Stimuli/BF13_AO.jpg","BF13_angry","angry","P",0.7179453,0.948406013,"N","incorrect"
"P_001","V2",11,3,"Block7.csv","Stimuli/BM14_SUR.jpg","BM14_surprised","surprised","N",0.7038888,0.948406013,NA,NA
"P_001","V2",12,3,"Block7.csv","Stimuli/BM15_HO.jpg","BM15_happy","happy","P",0.4683501,0.948406013,"P","correct"
"P_001","V2",13,3,"Block7.csv","Stimuli/AM07_SUR.jpg","AM07_surprised","surprised","N",0.8010281,0.948406013,NA,NA
"P_001","V2",14,3,"Block7.csv","Stimuli/AM04_HO.jpg","AM04_happy","happy","P",0.351306,0.948406013,"P","correct"
"P_001","V2",15,3,"Block7.csv","Stimuli/WM02_SUR.jpg","WM02_surprised","surprised","P",0.4520261,0.948406013,NA,NA
"P_001","V2",16,3,"Block7.csv","Stimuli/BF15_HO.jpg","BF15_happy","happy","P",0.3675716,0.948406013,"P","correct"
"P_001","V2",17,3,"Block7.csv","Stimuli/WF13_HO.jpg","WF13_happy","happy","P",0.2201017,0.948406013,"P","correct"
"P_001","V2",18,3,"Block7.csv","Stimuli/BF18_SUR.jpg","BF18_surprised","surprised","P",0.569973,0.948406013,NA,NA
"P_001","V2",19,3,"Block7.csv","Stimuli/AF05_SUR.jpg","AF05_surprised","surprised","P",0.4676806,0.948406013,NA,NA
"P_001","V2",0,4,"Block5.csv","Stimuli/WF13_AO.jpg","WF13_angry","angry","N",0.4853253,0.948406013,"N","correct"
"P_001","V2",1,4,"Block5.csv","Stimuli/HM02_SUR.jpg","HM02_surprised","surprised","P",0.251518,0.948406013,NA,NA
"P_001","V2",2,4,"Block5.csv","Stimuli/BF04_SUR.jpg","BF04_surprised","surprised","N",1.0333657,0.948406013,NA,NA
"P_001","V2",3,4,"Block5.csv","Stimuli/BM11_HO.jpg","BM11_happy","happy","P",0.5533357,0.948406013,"P","correct"
"P_001","V2",4,4,"Block5.csv","Stimuli/BF14_SUR.jpg","BF14_surprised","surprised","N",0.6701778,0.948406013,NA,NA
"P_001","V2",5,4,"Block5.csv","Stimuli/BM05_AO.jpg","BM05_angry","angry","N",0.7020585,0.948406013,"N","correct"
"P_001","V2",6,4,"Block5.csv","Stimuli/WF02_SUR.jpg","WF02_surprised","surprised","P",0.5829946,0.948406013,NA,NA
"P_001","V2",7,4,"Block5.csv","Stimuli/WM07_SUR.jpg","WM07_surprised","surprised","N",0.5340066,0.948406013,NA,NA
"P_001","V2",8,4,"Block5.csv","Stimuli/HM05_AO.jpg","HM05_angry","angry","N",0.6864132,0.948406013,"N","correct"
"P_001","V2",9,4,"Block5.csv","Stimuli/BF07_HO.jpg","BF07_happy","happy","P",0.5006074,0.948406013,"P","correct"
"P_001","V2",10,4,"Block5.csv","Stimuli/AF08_SUR.jpg","AF08_surprised","surprised","N",0.4357817,0.948406013,NA,NA
"P_001","V2",11,4,"Block5.csv","Stimuli/HM03_SUR.jpg","HM03_surprised","surprised","N",0.7513735,0.948406013,NA,NA
"P_001","V2",12,4,"Block5.csv","Stimuli/BF05_AO.jpg","BF05_angry","angry","N",0.5208625,0.948406013,"N","correct"
"P_001","V2",13,4,"Block5.csv","Stimuli/BM08_SUR.jpg","BM08_surprised","surprised","N",1.1343257,0.948406013,NA,NA
"P_001","V2",14,4,"Block5.csv","Stimuli/HM06_HO.jpg","HM06_happy","happy","P",0.535712,0.948406013,"P","correct"
"P_001","V2",15,4,"Block5.csv","Stimuli/AF10_AO.jpg","AF10_angry","angry","N",0.434443,0.948406013,"N","correct"
"P_001","V2",16,4,"Block5.csv","Stimuli/AF12_HO.jpg","AF12_happy","happy","P",0.2686824,0.948406013,"P","correct"
"P_001","V2",17,4,"Block5.csv","Stimuli/WF12_SUR.jpg","WF12_surprised","surprised","N",0.5184649,0.948406013,NA,NA
"P_001","V2",18,4,"Block5.csv","Stimuli/WM02_HO.jpg","WM02_happy","happy","P",0.4687918,0.948406013,"P","correct"
"P_001","V2",19,4,"Block5.csv","Stimuli/BM12_SUR.jpg","BM12_surprised","surprised","P",0.4353553,0.948406013,NA,NA
"P_001","V2",0,5,"Block4.csv","Stimuli/WF12_AO.jpg","WF12_angry","angry","N",0.3867139,0.948406013,"N","correct"
"P_001","V2",1,5,"Block4.csv","Stimuli/WF07_SUR.jpg","WF07_surprised","surprised","P",0.3540754,0.948406013,NA,NA
"P_001","V2",2,5,"Block4.csv","Stimuli/BF03_SUR.jpg","BF03_surprised","surprised","N",0.7341005,0.948406013,NA,NA
"P_001","V2",3,5,"Block4.csv","Stimuli/BM11_SUR.jpg","BM11_surprised","surprised","P",0.3498442,0.948406013,NA,NA
"P_001","V2",4,5,"Block4.csv","Stimuli/BM05_HO.jpg","BM05_happy","happy","P",0.5354311,0.948406013,"P","correct"
"P_001","V2",5,5,"Block4.csv","Stimuli/HM03_AO.jpg","HM03_angry","angry","N",0.5513807,0.948406013,"N","correct"
"P_001","V2",6,5,"Block4.csv","Stimuli/AF07_SUR.jpg","AF07_surprised","surprised","P",1.1668527,0.948406013,NA,NA
"P_001","V2",7,5,"Block4.csv","Stimuli/AF10_HO.jpg","AF10_happy","happy","P",0.4339031,0.948406013,"P","correct"
"P_001","V2",8,5,"Block4.csv","Stimuli/WM06_HO.jpg","WM06_happy","happy","P",0.4508411,0.948406013,"P","correct"
"P_001","V2",9,5,"Block4.csv","Stimuli/BM03_AO.jpg","BM03_angry","angry","N",0.3509439,0.948406013,"N","correct"
"P_001","V2",10,5,"Block4.csv","Stimuli/WF10_SUR.jpg","WF10_surprised","surprised","P",0.4183723,0.948406013,NA,NA
"P_001","V2",11,5,"Block4.csv","Stimuli/BM18_SUR.jpg","BM18_surprised","surprised","N",0.4364061,0.948406013,NA,NA
"P_001","V2",12,5,"Block4.csv","Stimuli/AF01_SUR.jpg","AF01_surprised","surprised","P",0.8668564,0.948406013,NA,NA
"P_001","V2",13,5,"Block4.csv","Stimuli/HM05_HO.jpg","HM05_happy","happy","P",0.7501293,0.948406013,"P","correct"
"P_001","V2",14,5,"Block4.csv","Stimuli/BF05_HO.jpg","BF05_happy","happy","P",0.5178743,0.948406013,"P","correct"
"P_001","V2",15,5,"Block4.csv","Stimuli/WM03_SUR.jpg","WM03_surprised","surprised","N",0.468255,0.948406013,NA,NA
"P_001","V2",16,5,"Block4.csv","Stimuli/HM08_AO.jpg","HM08_angry","angry","N",0.5019202,0.948406013,"N","correct"
"P_001","V2",17,5,"Block4.csv","Stimuli/HF07_SUR.jpg","HF07_surprised","surprised","N",0.7196297,0.948406013,NA,NA
"P_001","V2",18,5,"Block4.csv","Stimuli/AM11_SUR.jpg","AM11_surprised","surprised","N",0.469111,0.948406013,NA,NA
"P_001","V2",19,5,"Block4.csv","Stimuli/BF04_AO.jpg","BF04_angry","angry","P",0.3517342,0.948406013,"N","incorrect"
"P_001","V2",0,6,"Block1.csv","Stimuli/HM09_SUR.jpg","HM09_surprised","surprised","N",0.5514593,0.948406013,NA,NA
"P_001","V2",1,6,"Block1.csv","Stimuli/HF05_HO.jpg","HF05_happy","happy","P",0.3342858,0.948406013,"P","correct"
"P_001","V2",2,6,"Block1.csv","Stimuli/WF04_AO.jpg","WF04_angry","angry","N",0.5013633,0.948406013,"N","correct"
"P_001","V2",3,6,"Block1.csv","Stimuli/HF04_AO.jpg","HF04_angry","angry","N",0.2856922,0.948406013,"N","correct"
"P_001","V2",4,6,"Block1.csv","Stimuli/WF03_SUR.jpg","WF03_surprised","surprised","P",0.4848548,0.948406013,NA,NA
"P_001","V2",5,6,"Block1.csv","Stimuli/WF05_HO.jpg","WF05_happy","happy","P",0.4006692,0.948406013,"P","correct"
"P_001","V2",6,6,"Block1.csv","Stimuli/BM01_HO.jpg","BM01_happy","happy","P",0.3852684,0.948406013,"P","correct"
"P_001","V2",7,6,"Block1.csv","Stimuli/AM08_SUR.jpg","AM08_surprised","surprised","N",0.4851247,0.948406013,NA,NA
"P_001","V2",8,6,"Block1.csv","Stimuli/WF14_SUR.jpg","WF14_surprised","surprised","P",0.9176566,0.948406013,NA,NA
"P_001","V2",9,6,"Block1.csv","Stimuli/AF02_HO.jpg","AF02_happy","happy","P",0.5009901,0.948406013,"P","correct"
"P_001","V2",10,6,"Block1.csv","Stimuli/BM02_SUR.jpg","BM02_surprised","surprised","N",0.7846192,0.948406013,NA,NA
"P_001","V2",11,6,"Block1.csv","Stimuli/BM13_SUR.jpg","BM13_surprised","surprised","N",0.5677992,0.948406013,NA,NA
"P_001","V2",12,6,"Block1.csv","Stimuli/AM10_HO.jpg","AM10_happy","happy","P",0.3886556,0.948406013,"P","correct"
"P_001","V2",13,6,"Block1.csv","Stimuli/HF03_SUR.jpg","HF03_surprised","surprised","P",0.5172958,0.948406013,NA,NA
"P_001","V2",14,6,"Block1.csv","Stimuli/BF19_AO.jpg","BF19_angry","angry","P",0.4847546,0.948406013,"N","incorrect"
"P_001","V2",15,6,"Block1.csv","Stimuli/AF11_SUR.jpg","AF11_surprised","surprised","N",0.4505057,0.948406013,NA,NA
"P_001","V2",16,6,"Block1.csv","Stimuli/WM10_SUR.jpg","WM10_surprised","surprised","P",0.6843421,0.948406013,NA,NA
"P_001","V2",17,6,"Block1.csv","Stimuli/WM05_SUR.jpg","WM05_surprised","surprised","N",0.7522997,0.948406013,NA,NA
"P_001","V2",18,6,"Block1.csv","Stimuli/WM13_AO.jpg","WM13_angry","angry","N",0.5331646,0.948406013,"N","correct"
"P_001","V2",19,6,"Block1.csv","Stimuli/AM09_AO.jpg","AM09_angry","angry","N",0.6028823,0.948406013,"N","correct"
"P_001","V2",0,7,"Block3.csv","Stimuli/WM08_HO.jpg","WM08_happy","happy","P",0.404208,0.948406013,"P","correct"
"P_001","V2",1,7,"Block3.csv","Stimuli/HM11_AO.jpg","HM11_angry","angry","N",0.351984,0.948406013,"N","correct"
"P_001","V2",2,7,"Block3.csv","Stimuli/AM10_SUR.jpg","AM10_surprised","surprised","N",0.3697289,0.948406013,NA,NA
"P_001","V2",3,7,"Block3.csv","Stimuli/HF05_SUR.jpg","HF05_surprised","surprised","N",0.3837584,0.948406013,NA,NA
"P_001","V2",4,7,"Block3.csv","Stimuli/HM03_HO.jpg","HM03_happy","happy","P",0.6172057,0.948406013,"P","correct"
"P_001","V2",5,7,"Block3.csv","Stimuli/AF07_AO.jpg","AF07_angry","angry","N",0.8667413,0.948406013,"N","correct"
"P_001","V2",6,7,"Block3.csv","Stimuli/BM09_SUR.jpg","BM09_surprised","surprised","N",0.5031536,0.948406013,NA,NA
"P_001","V2",7,7,"Block3.csv","Stimuli/WF10_AO.jpg","WF10_angry","angry","N",0.5347343,0.948406013,"N","correct"
"P_001","V2",8,7,"Block3.csv","Stimuli/WF12_HO.jpg","WF12_happy","happy","P",0.7000701,0.948406013,"P","correct"
"P_001","V2",9,7,"Block3.csv","Stimuli/BM02_AO.jpg","BM02_angry","angry","N",0.4874557,0.948406013,"N","correct"
"P_001","V2",10,7,"Block3.csv","Stimuli/HM07_SUR.jpg","HM07_surprised","surprised","N",0.5856105,0.948406013,NA,NA
"P_001","V2",11,7,"Block3.csv","Stimuli/BM03_HO.jpg","BM03_happy","happy","P",0.1856972,0.948406013,"P","correct"
"P_001","V2",12,7,"Block3.csv","Stimuli/AF02_SUR.jpg","AF02_surprised","surprised","N",0.7674009,0.948406013,NA,NA
"P_001","V2",13,7,"Block3.csv","Stimuli/WM11_SUR.jpg","WM11_surprised","surprised","P",0.7856197,0.948406013,NA,NA
"P_001","V2",14,7,"Block3.csv","Stimuli/BF17_SUR.jpg","BF17_surprised","surprised","N",0.6535981,0.948406013,NA,NA
"P_001","V2",15,7,"Block3.csv","Stimuli/AF08_HO.jpg","AF08_happy","happy","P",0.5485761,0.948406013,"P","correct"
"P_001","V2",16,7,"Block3.csv","Stimuli/BM05_SUR.jpg","BM05_surprised","surprised","N",0.7175326,0.948406013,NA,NA
"P_001","V2",17,7,"Block3.csv","Stimuli/HF09_SUR.jpg","HF09_surprised","surprised","N",0.73301,0.948406013,NA,NA
"P_001","V2",18,7,"Block3.csv","Stimuli/WF05_SUR.jpg","WF05_surprised","surprised","N",0.7688534,0.948406013,NA,NA
"P_001","V2",19,7,"Block3.csv","Stimuli/HF07_AO.jpg","HF07_angry","angry","P",0.934982,0.948406013,"N","incorrect"
"P_001","V2",0,8,"Block8.csv","Stimuli/WF01_HO.jpg","WF01_happy","happy","P",0.4503703,0.948406013,"P","correct"
"P_001","V2",1,8,"Block8.csv","Stimuli/WM06_AO.jpg","WM06_angry","angry","N",0.4846485,0.948406013,"N","correct"
"P_001","V2",2,8,"Block8.csv","Stimuli/BM18_HO.jpg","BM18_happy","happy","P",0.2688364,0.948406013,"P","correct"
"P_001","V2",3,8,"Block8.csv","Stimuli/BF01_AO.jpg","BF01_angry","angry","N",0.3839178,0.948406013,"N","correct"
"P_001","V2",4,8,"Block8.csv","Stimuli/BM15_AO.jpg","BM15_angry","angry","N",0.5852179,0.948406013,"N","correct"
"P_001","V2",5,8,"Block8.csv","Stimuli/AF03_SUR.jpg","AF03_surprised","surprised","P",0.5181905,0.948406013,NA,NA
"P_001","V2",6,8,"Block8.csv","Stimuli/AM04_AO.jpg","AM04_angry","angry","N",0.3513453,0.948406013,"N","correct"
"P_001","V2",7,8,"Block8.csv","Stimuli/BF15_AO.jpg","BF15_angry","angry","N",0.4516367,0.948406013,"N","correct"
"P_001","V2",8,8,"Block8.csv","Stimuli/WM04_SUR.jpg","WM04_surprised","surprised","P",0.3519233,0.948406013,NA,NA
"P_001","V2",9,8,"Block8.csv","Stimuli/HF01_SUR.jpg","HF01_surprised","surprised","N",1.0530691,0.948406013,NA,NA
"P_001","V2",10,8,"Block8.csv","Stimuli/HM08_SUR.jpg","HM08_surprised","surprised","N",0.4357837,0.948406013,NA,NA
"P_001","V2",11,8,"Block8.csv","Stimuli/AM03_SUR.jpg","AM03_surprised","surprised","P",0.2175578,0.948406013,NA,NA
"P_001","V2",12,8,"Block8.csv","Stimuli/AF09_SUR.jpg","AF09_surprised","surprised","P",0.7506343,0.948406013,NA,NA
"P_001","V2",13,8,"Block8.csv","Stimuli/BF04_HO.jpg","BF04_happy","happy","P",0.5029197,0.948406013,"P","correct"
"P_001","V2",14,8,"Block8.csv","Stimuli/BF16_HO.jpg","BF16_happy","happy","P",0.6189635,0.948406013,"P","correct"
"P_001","V2",15,8,"Block8.csv","Stimuli/AM06_HO.jpg","AM06_happy","happy","P",0.7020063,0.948406013,"P","correct"
"P_001","V2",16,8,"Block8.csv","Stimuli/WF08_SUR.jpg","WF08_surprised","surprised","P",0.6699317,0.948406013,NA,NA
"P_001","V2",17,8,"Block8.csv","Stimuli/BF13_SUR.jpg","BF13_surprised","surprised","P",0.6846196,0.948406013,NA,NA
"P_001","V2",18,8,"Block8.csv","Stimuli/BM06_SUR.jpg","BM06_surprised","surprised","P",0.6513586,0.948406013,NA,NA
"P_001","V2",19,8,"Block8.csv","Stimuli/WM09_SUR.jpg","WM09_surprised","surprised","P",0.6024517,0.948406013,NA,NA
"P_001","V2",0,9,"Block9.csv","Stimuli/AM06_AO.jpg","AM06_angry","angry","N",0.5352866,0.948406013,"N","correct"
"P_001","V2",1,9,"Block9.csv","Stimuli/BF19_HO.jpg","BF19_happy","happy","P",0.4513904,0.948406013,"P","correct"
"P_001","V2",2,9,"Block9.csv","Stimuli/WM08_AO.jpg","WM08_angry","angry","N",0.4041908,0.948406013,"N","correct"
"P_001","V2",3,9,"Block9.csv","Stimuli/BM18_AO.jpg","BM18_angry","angry","N",0.6848988,0.948406013,"N","correct"
"P_001","V2",4,9,"Block9.csv","Stimuli/HF01_HO.jpg","HF01_happy","happy","P",0.4496987,0.948406013,"P","correct"
"P_001","V2",5,9,"Block9.csv","Stimuli/BF16_SUR.jpg","BF16_surprised","surprised","N",0.935401,0.948406013,NA,NA
"P_001","V2",6,9,"Block9.csv","Stimuli/WM06_SUR.jpg","WM06_surprised","surprised","P",0.8186408,0.948406013,NA,NA
"P_001","V2",7,9,"Block9.csv","Stimuli/BM16_SUR.jpg","BM16_surprised","surprised","N",0.7676693,0.948406013,NA,NA
"P_001","V2",8,9,"Block9.csv","Stimuli/AM04_SUR.jpg","AM04_surprised","surprised","N",0.85241,0.948406013,NA,NA
"P_001","V2",9,9,"Block9.csv","Stimuli/WM10_AO.jpg","WM10_angry","angry","N",0.5513334,0.948406013,"N","correct"
"P_001","V2",10,9,"Block9.csv","Stimuli/AF06_SUR.jpg","AF06_surprised","surprised","P",0.868568,0.948406013,NA,NA
"P_001","V2",11,9,"Block9.csv","Stimuli/HM11_SUR.jpg","HM11_surprised","surprised","P",0.8016866,0.948406013,NA,NA
"P_001","V2",12,9,"Block9.csv","Stimuli/WF01_AO.jpg","WF01_angry","angry","N",0.5682799,0.948406013,"N","correct"
"P_001","V2",13,9,"Block9.csv","Stimuli/HF10_SUR.jpg","HF10_surprised","surprised","P",0.5333212,0.948406013,NA,NA
"P_001","V2",14,9,"Block9.csv","Stimuli/AM02_SUR.jpg","AM02_surprised","surprised","P",0.6851558,0.948406013,NA,NA
"P_001","V2",15,9,"Block9.csv","Stimuli/AM08_HO.jpg","AM08_happy","happy","P",0.7006381,0.948406013,"P","correct"
"P_001","V2",16,9,"Block9.csv","Stimuli/WF03_HO.jpg","WF03_happy","happy","P",0.5414722,0.948406013,"P","correct"
"P_001","V2",17,9,"Block9.csv","Stimuli/HF03_HO.jpg","HF03_happy","happy","P",0.6191914,0.948406013,"P","correct"
"P_001","V2",18,9,"Block9.csv","Stimuli/BF10_SUR.jpg","BF10_surprised","surprised","None",NA,0.948406013,NA,NA
"P_001","V2",19,9,"Block9.csv","Stimuli/BF15_SUR.jpg","BF15_surprised","surprised","N",0.4684312,0.948406013,NA,NA
"P_003","V2",0,0,"Block1.csv","Stimuli/BM02_SUR.jpg","BM02_surprised","surprised","None",NA,0.718529854,NA,NA
